frequency,magnitude
0.048071,9.2528
0.048079,35.5125
0.048087,10.3564
0.048092,31.3211
0.048098,12.1237
0.048172,36.1535
0.048299,4.5099
0.048334,23.3696
0.048364,1.7933
0.048424,23.7285
0.048473,8.2328
0.048514,58.8426
0.048545,21.8694
0.048568,3.9384
0.048650,36.3026
0.048739,7.6649
0.048810,23.933
0.048864,2.6691
0.048897,34.6471
0.049011,15.2457
0.049041,2.7663
0.049053,11.556
0.049065,2.6659
0.049073,9.8408
0.049082,2.8579
0.049102,11.5865
0.049189,28.7639
0.049266,9.702
0.049283,45.825
0.049313,17.1504
0.049326,5.4467
0.049479,28.7848
0.049658,5.2853
0.049728,20.9624
0.049815,7.2538
0.049823,32.582
0.049832,10.2911
0.049852,29.0409
0.049864,6.6847
0.049930,22.5877
0.049984,3.8288
0.050022,17.8801
0.050043,1.2462
0.050076,18.5128
0.050120,5.3031
0.050172,20.0896
0.050245,2.1928
0.050258,17.9532
0.050272,0.9808
0.050277,3.0732
0.050422,12.7763
0.050476,20.9642
0.050484,3.9037
0.050489,12.6632
0.050495,3.924
0.050607,14.4349
0.050807,2.6088
0.050888,16.085
0.051012,4.3244
0.051037,16.7867
0.051058,5.9388
0.051076,18.9837
0.051082,0.7654
0.051095,12.9463
0.051109,3.0526
0.051276,13.776
0.051353,5.561
0.051387,16.9169
0.051402,5.3686
0.051408,1.5657
0.051448,12.4094
0.051533,5.0011
0.051569,16.3501
0.051592,4.4126
0.051694,15.672
0.051723,4.3621
0.051731,25.9916
0.051747,9.834
0.051761,2.6755
0.051778,12.6633
0.051810,1.6145
0.051840,11.7455
0.051899,4.8954
0.051928,13.0655
0.051940,3.7358
0.051946,9.4577
0.051951,2.8961
0.051970,10.7832
0.051989,4.6772
0.051995,1.1378
0.052000,10.1182
0.052005,1.8287
0.052014,10.4949
0.052022,1.6867
0.052037,10.9381
0.052053,4.1388
0.052087,14.1474
0.052130,3.296
0.052153,11.6465
0.052168,3.5293
0.052182,10.3242
0.052198,3.1104
0.052227,13.9098
0.052255,0.9891
0.052269,10.3407
0.052283,25.0091
0.052288,8.0182
0.052293,1.689
0.052299,15.2813
0.052311,4.6499
0.052323,16.8131
0.052332,4.6632
0.052359,12.1057
0.052397,1.6757
0.052486,14.7356
0.052527,2.5024
0.052602,9.9308
0.052674,3.7141
0.052694,13.2397
0.052720,4.6425
0.052728,0.6822
0.052810,11.8734
0.052924,4.4716
0.052950,13.1992
0.052990,5.7594
0.053040,13.3147
0.053071,2.1847
0.053107,9.8757
0.053125,1.7973
0.053162,9.0825
0.053182,3.8664
0.053202,13.3141
0.053234,4.0734
0.053239,11.2504
0.053247,1.837
0.053279,11.505
0.053304,3.059
0.053375,14.9177
0.053408,5.2439
0.053435,17.9789
0.053462,2.4741
0.053499,8.3584
0.053565,3.0301
0.053575,13.4457
0.053587,1.9702
0.053596,6.3998
0.053609,2.6828
0.053632,18.7531
0.053704,7.9495
0.053777,0.7662
0.053814,10.5401
0.053832,1.8231
0.053855,7.1177
0.053879,17.7412
0.053891,3.0603
0.053901,7.5385
0.053913,2.3763
0.053923,15.4851
0.053937,5.3444
0.053946,1.8416
0.053951,5.881
0.053957,2.3291
0.054004,11.2404
0.054027,0.6276
0.054083,9.0924
0.054152,2.3806
0.054225,10.1209
0.054293,2.8349
0.054299,20.1079
0.054304,2.3091
0.054319,9.9142
0.054348,1.8559
0.054412,11.7927
0.054457,0.897
0.054472,3.4311
0.054486,13.3922
0.054499,2.9575
0.054518,11.2929
0.054527,4.0268
0.054584,14.8843
0.054652,2.9197
0.054753,9.3696
0.054788,3.7423
0.054836,9.2639
0.054908,0.5922
0.054944,16.591
0.054962,1.5229
0.054967,18.405
0.054973,2.8764
0.054978,8.4648
0.054984,1.307
0.055021,6.4745
0.055052,14.9476
0.055060,35.9475
0.055073,10.9396
0.055087,3.9326
0.055092,10.0526
0.055106,3.4177
0.055126,8.8226
0.055140,2.2655
0.055264,10.7846
0.055288,3.5007
0.055302,17.3066
0.055318,4.8806
0.055326,14.0971
0.055332,2.4233
0.055340,12.5916
0.055348,2.6279
0.055357,16.9663
0.055380,5.5599
0.055409,17.8321
0.055418,4.4473
0.055435,19.2401
0.055457,4.2935
0.055479,18.7578
0.055516,4.2781
0.055524,15.8025
0.055533,2.6543
0.055544,17.5793
0.055560,2.6802
0.055579,17.827
0.055628,7.4116
0.055660,2.0802
0.055687,9.1503
0.055707,2.1644
0.055726,7.7789
0.055745,2.5906
0.055815,16.9148
0.055891,3.9501
0.055907,12.8897
0.055935,5.2803
0.055955,13.0409
0.055967,1.3274
0.056050,14.0144
0.056160,4.7156
0.056216,11.6487
0.056261,1.0646
0.056430,10.4642
0.056579,2.7501
0.056646,7.6067
0.056668,1.4879
0.056697,8.3506
0.056728,1.02
0.056736,8.9245
0.056745,1.3909
0.056803,11.5196
0.056864,1.0581
0.056943,10.8947
0.056995,3.8894
0.057007,17.8093
0.057019,6.5048
0.057037,14.7869
0.057049,1.891
0.057057,8.7685
0.057065,1.3592
0.057090,8.0807
0.057130,2.5315
0.057148,12.8663
0.057185,1.1778
0.057196,7.6901
0.057212,2.3148
0.057226,8.7899
0.057239,3.1058
0.057247,16.4965
0.057255,4.8215
0.057261,12.1994
0.057266,1.2828
0.057390,8.4507
0.057459,2.2982
0.057474,11.1382
0.057490,3.6718
0.057582,10.0752
0.057658,3.7037
0.057663,12.6651
0.057668,4.2861
0.057689,10.295
0.057701,2.3647
0.057729,9.6554
0.057799,3.5245
0.057834,11.0999
0.057870,0.2237
0.057875,3.6235
0.057880,11.5594
0.057889,4.2421
0.057897,0.8775
0.057931,6.5574
0.058000,1.1298
0.058008,6.4085
0.058016,2.5062
0.058029,9.9178
0.058038,2.5657
0.058046,7.6126
0.058054,1.6925
0.058063,8.2801
0.058071,1.5075
0.058089,4.8668
0.058114,12.7935
0.058141,1.1779
0.058170,4.0353
0.058256,10.3338
0.058322,3.8892
0.058353,9.6118
0.058383,2.4676
0.058430,8.8078
0.058484,2.9693
0.058500,9.6794
0.058522,2.5435
0.058534,8.3741
0.058546,2.2197
0.058569,6.6041
0.058598,1.6698
0.058622,6.8911
0.058655,2.8005
0.058739,8.9304
0.058814,3.5611
0.058841,15.9137
0.058853,3.5186
0.058891,11.311
0.058913,1.4985
0.058937,8.245
0.059027,1.0694
0.059057,7.5312
0.059092,2.663
0.059098,0.1678
0.059129,7.2888
0.059158,2.6918
0.059181,6.8164
0.059204,2.734
0.059234,7.5712
0.059277,1.8946
0.059300,13.2507
0.059321,2.3964
0.059329,7.4332
0.059340,2.5249
0.059371,7.6305
0.059407,3.053
0.059452,14.6499
0.059483,6.2926
0.059511,1.3399
0.059528,7.1993
0.059543,1.7084
0.059579,7.086
0.059609,1.7895
0.059631,8.5192
0.059647,2.1429
0.059683,8.4654
0.059723,1.1224
0.059728,0.2989
0.059744,9.8031
0.059755,3.0642
0.059858,8.5703
0.059951,2.0312
0.059957,6.255
0.059962,1.5631
0.060039,7.1979
0.060155,2.5846
0.060166,10.9263
0.060174,2.1397
0.060182,7.4067
0.060190,1.8384
0.060198,7.9789
0.060207,2.8287
0.060347,6.6586
0.060561,15.0286
0.060589,2.7159
0.060685,8.5031
0.060712,2.563
0.060756,10.3847
0.060788,2.566
0.060897,7.1106
0.060946,2.4272
0.060969,9.37
0.061000,3.5726
0.061054,9.7013
0.061174,1.8724
0.061186,10.6868
0.061207,3.5609
0.061234,11.7664
0.061288,2.2091
0.061385,7.0007
0.061462,0.9483
0.061514,7.643
0.061560,2.3365
0.061584,7.5619
0.061603,2.8652
0.061624,7.7284
0.061652,1.6909
0.061677,10.1384
0.061739,4.2591
0.061761,0.7562
0.061776,4.2166
0.061791,15.1249
0.061799,3.1543
0.061846,11.0084
0.061913,2.2222
0.061918,5.9293
0.061927,16.3183
0.061935,0.6675
0.061949,5.8034
0.061967,0.4589
0.061976,5.6935
0.061988,14.1856
0.062003,2.6194
0.062026,6.9971
0.062038,2.5606
0.062043,8.2676
0.062049,2.8527
0.062063,8.3936
0.062083,3.1938
0.062096,9.9808
0.062109,3.8181
0.062117,16.2925
0.062125,2.6175
0.062316,7.2376
0.062418,1.9542
0.062427,11.711
0.062435,3.8577
0.062511,12.3461
0.062557,3.3612
0.062565,8.4912
0.062571,3.3332
0.062640,13.5038
0.062668,6.0409
0.062674,2.4071
0.062685,10.907
0.062704,2.6732
0.062748,13.0461
0.062793,1.029
0.062803,16.938
0.062818,3.9779
0.062845,10.0164
0.062870,3.021
0.062878,11.8748
0.062886,2.5459
0.062898,13.4839
0.062912,2.3886
0.062973,11.4244
0.063033,2.7763
0.063092,10.6564
0.063201,2.6666
0.063207,10.5035
0.063212,1.652
0.063259,9.9224
0.063332,1.1741
0.063400,11.8489
0.063473,3.7746
0.063501,13.493
0.063522,4.7299
0.063527,0.8987
0.063588,11.2095
0.063663,0.6412
0.063671,6.3675
0.063679,2.6636
0.063699,10.3529
0.063723,2.9127
0.063731,10.606
0.063747,2.636
0.063881,7.742
0.063935,2.3184
0.063958,6.735
0.063973,1.08
0.064013,11.3166
0.064073,3.2715
0.064088,14.4931
0.064109,1.6314
0.064114,5.3319
0.064126,20.095
0.064136,5.7278
0.064141,2.3162
0.064201,15.8182
0.064353,1.2414
0.064429,9.7559
0.064554,2.0434
0.064652,10.2047
0.064690,1.4514
0.064729,11.1166
0.064755,1.0837
0.064867,11.654
0.065005,2.941
0.065011,0.6156
0.065127,7.3988
0.065207,2.5919
0.065226,9.1863
0.065245,1.7656
0.065272,4.9926
0.065288,11.8352
0.065293,2.0546
0.065347,10.925
0.065413,2.181
0.065467,8.7278
0.065579,3.4495
0.065608,11.0887
0.065633,3.2827
0.065664,12.551
0.065715,2.5798
0.065780,9.8523
0.065829,1.6889
0.065859,8.7922
0.065891,1.6748
0.065954,8.15
0.065995,2.3379
0.066003,5.6066
0.066014,16.6898
0.066029,3.4685
0.066038,11.6288
0.066043,3.2762
0.066097,10.3103
0.066196,2.4403
0.066201,8.4249
0.066207,1.3925
0.066215,9.4328
0.066226,2.6254
0.066265,9.1859
0.066315,1.8113
0.066329,6.3107
0.066348,1.1631
0.066359,13.393
0.066375,4.1358
0.066391,10.2387
0.066408,2.1836
0.066448,6.5023
0.066495,1.3226
0.066510,16.4679
0.066527,2.5554
0.066543,11.4215
0.066565,2.3075
0.066636,11.2881
0.066698,1.6804
0.066713,12.3939
0.066727,4.5067
0.066770,12.0955
0.066816,2.9984
0.066836,10.1051
0.066855,3.3433
0.066867,12.6123
0.066875,0.4458
0.066895,12.4599
0.066918,3.4912
0.066927,12.4046
0.066935,4.2501
0.066943,15.3413
0.066954,2.5549
0.066972,9.2953
0.066995,1.9493
0.067076,14.1882
0.067130,1.12
0.067199,12.4471
0.067283,0.2446
0.067315,9.3269
0.067380,3.1485
0.067406,11.244
0.067446,3.4124
0.067471,16.8584
0.067524,2.2649
0.067635,13.2773
0.067755,4.8715
0.067780,13.3837
0.067807,4.5296
0.067822,26.0461
0.067832,7.0184
0.067837,2.2729
0.067854,14.7041
0.067886,2.3346
0.067922,13.9168
0.067973,3.3101
0.068004,18.7923
0.068037,5.7156
0.068142,15.0556
0.068234,3.9711
0.068255,22.7514
0.068272,0.7052
0.068317,13.3961
0.068342,3.2705
0.068631,14.2382
0.068753,1.8585
0.068815,13.2108
0.068864,0.8292
0.068886,15.0151
0.068918,1.3889
0.068927,4.129
0.068935,13.9192
0.068940,4.8467
0.069014,20.8592
0.069061,6.0899
0.069105,20.2808
0.069141,0.9627
0.069212,20.2413
0.069413,1.0761
0.069437,23.212
0.069457,0.7515
0.069465,5.8932
0.069562,16.8864
0.069712,1.8605
0.069753,21.5526
0.069783,8.7612
0.069795,36.6725
0.069828,3.863
0.069904,24.1533
0.069984,2.4968
0.069997,25.329
0.070014,8.2294
0.070046,21.3966
0.070090,5.157
0.070105,43.6947
0.070114,17.3461
0.070128,5.5061
0.070156,17.8405
0.070168,6.2276
0.070232,20.8172
0.070304,4.3232
0.070324,21.766
0.070348,1.6361
0.070353,7.2902
0.070467,21.8163
0.070658,1.0288
0.070681,18.3604
0.070701,2.3745
0.070707,6.826
0.070715,23.6083
0.070723,2.9574
0.070801,19.5673
0.070859,4.0259
0.070894,22.952
0.070924,6.0393
0.070966,15.0346
0.071000,3.5849
0.071073,24.8173
0.071114,6.5458
0.071192,19.3442
0.071234,3.4017
0.071239,15.0626
0.071245,1.6781
0.071258,16.8407
0.071280,6.0459
0.071370,19.4708
0.071413,3.9972
0.071433,18.5969
0.071457,5.3749
0.071462,14.4201
0.071467,3.6565
0.071496,19.4263
0.071533,6.6154
0.071548,18.6976
0.071573,4.05
0.071630,20.6406
0.071658,5.9827
0.071666,23.476
0.071674,2.042
0.071707,15.3973
0.071728,5.9976
0.071776,17.6479
0.071826,6.8928
0.071836,19.2946
0.071848,3.5197
0.071875,20.5213
0.071935,2.4423
0.071959,12.2682
0.072000,1.7846
0.072005,7.9169
0.072048,19.4069
0.072082,5.4605
0.072087,14.5657
0.072092,4.7797
0.072127,13.1934
0.072152,2.2513
0.072171,15.1109
0.072190,3.7971
0.072238,22.1943
0.072277,2.1988
0.072306,17.7193
0.072337,2.0781
0.072360,21.2952
0.072390,7.8996
0.072484,19.6865
0.072546,5.4077
0.072557,26.976
0.072572,10.2783
0.072582,1.8906
0.072624,16.3406
0.072677,4.0468
0.072693,15.5591
0.072707,4.5509
0.072716,21.3739
0.072728,2.5326
0.072773,21.9782
0.072872,6.3657
0.072909,19.3289
0.072918,3.3784
0.072939,18.0604
0.072967,1.0068
0.073145,10.9473
0.073293,1.0667
0.073299,7.8724
0.073335,19.197
0.073367,6.1357
0.073375,2.1125
0.073403,17.4408
0.073429,4.3848
0.073451,27.9897
0.073474,8.9801
0.073561,25.2338
0.073647,4.4207
0.073659,11.5393
0.073668,4.2083
0.073674,19.3812
0.073682,4.2614
0.073723,20.9425
0.073804,7.6868
0.073813,33.5067
0.073821,8.4822
0.073837,30.7516
0.073883,6.8784
0.073907,24.8686
0.073935,8.4729
0.074072,25.2946
0.074168,5.5843
0.074184,27.1887
0.074201,5.56
0.074248,20.7047
0.074335,7.0599
0.074412,25.5235
0.074489,3.136
0.074513,26.1135
0.074533,0.8988
0.074564,13.2175
0.074582,2.3014
0.074630,16.7032
0.074658,4.6241
0.074702,24.0334
0.074772,6.5671
0.074780,25.9378
0.074823,10.6721
0.074891,0.4945
0.074904,10.0486
0.074913,3.2335
0.074930,20.1226
0.074946,6.4146
0.074963,15.553
0.074978,3.9595
0.074986,33.4474
0.074995,5.0795
0.075027,24.8004
0.075098,2.2332
0.075124,19.497
0.075174,2.6906
0.075179,7.5742
0.075247,22.9748
0.075310,1.0265
0.075353,22.8888
0.075409,8.7323
0.075521,25.5728
0.075598,2.9991
0.075635,21.2912
0.075666,7.3066
0.075677,19.5683
0.075688,5.526
0.075714,24.8985
0.075752,11.0693
0.075793,3.7348
0.075820,27.6978
0.075851,2.7624
0.075892,11.1477
0.075921,32.8553
0.075929,8.3989
0.075951,19.665
0.075989,6.5313
0.075995,2.5764
0.076168,16.9805
0.076288,3.3535
0.076342,25.3837
0.076431,4.3293
0.076518,20.5935
0.076576,0.8754
0.076588,8.3428
0.076607,24.3214
0.076620,3.7046
0.076628,10.4488
0.076654,27.9755
0.076709,9.3676
0.076751,31.6804
0.076779,6.3594
0.076806,21.757
0.076846,4.7964
0.076874,18.9727
0.076902,3.3268
0.076910,17.8313
0.076918,6.6805
0.076924,25.74
0.076936,8.9347
0.076982,29.9662
0.077027,1.5026
0.077035,6.8658
0.077060,20.319
0.077076,4.3339
0.077095,28.3146
0.077114,1.6977
0.077162,23.3793
0.077251,7.8106
0.077337,27.3366
0.077372,4.3756
0.077454,25.8965
0.077511,8.0282
0.077616,24.9913
0.077823,5.0897
0.077834,24.171
0.077846,9.6389
0.077923,23.8125
0.078033,9.2388
0.078038,2.7261
0.078237,24.8473
0.078319,8.4031
0.078368,25.2806
0.078435,6.612
0.078443,20.3555
0.078451,3.198
0.078471,18.2145
0.078486,7.5256
0.078497,28.5147
0.078505,5.8102
0.078573,20.4981
0.078685,1.3526
0.078690,19.1361
0.078704,7.3966
0.078724,26.0121
0.078734,7.4976
0.078752,17.9705
0.078769,2.2865
0.078813,28.0541
0.078883,7.2942
0.078930,22.8631
0.078962,8.7731
0.078982,32.2731
0.079001,12.1624
0.079016,5.3503
0.079048,21.7665
0.079076,6.9311
0.079103,24.5976
0.079130,3.6416
0.079142,18.7258
0.079158,2.8902
0.079163,15.5958
0.079168,6.0234
0.079189,27.9318
0.079217,6.886
0.079226,20.3667
0.079234,4.8586
0.079279,23.199
0.079348,3.5112
0.079389,9.6165
0.079436,23.4073
0.079478,3.7947
0.079488,13.3846
0.079511,35.9114
0.079561,15.5114
0.079606,43.4699
0.079696,16.8353
0.079793,6.6121
0.079826,15.2995
0.079848,2.0223
0.079856,8.1255
0.079864,22.394
0.079880,8.5378
0.079918,22.827
0.079935,3.7841
0.079954,14.8786
0.079973,3.2862
0.080032,19.3012
0.080064,7.3005
0.080079,17.9441
0.080090,5.1094
0.080112,21.4825
0.080136,7.4808
0.080156,22.4664
0.080168,7.1356
0.080193,23.0548
0.080239,3.6423
0.080293,19.4711
0.080323,7.1874
0.080334,24.6224
0.080345,7.3148
0.080353,43.8786
0.080440,18.4647
0.080505,3.4027
0.080563,15.1617
0.080625,4.4292
0.080648,18.631
0.080679,5.8818
0.080688,30.3843
0.080711,9.3163
0.080729,25.59
0.080745,2.1344
0.080775,17.4761
0.080799,4.9803
0.080807,12.4566
0.080818,36.0746
0.080826,0.3501
0.080836,23.8794
0.080848,1.9531
0.080857,35.3731
0.080870,4.5773
0.080875,27.0609
0.080883,8.4148
0.080891,3.2973
0.080920,13.9195
0.080986,3.3873
0.081021,16.1841
0.081060,5.287
0.081120,19.3317
0.081174,4.6084
0.081186,17.1856
0.081209,5.3397
0.081228,16.7753
0.081250,3.3068
0.081268,12.8516
0.081304,1.1342
0.081349,18.8028
0.081385,7.113
0.081423,17.6798
0.081467,6.7829
0.081501,21.1765
0.081568,4.084
0.081594,14.9192
0.081698,35.2098
0.081709,6.7423
0.081736,22.4744
0.081755,3.1861
0.081777,21.0319
0.081813,3.2766
0.081864,28.8559
0.081897,2.4098
0.081905,11.3239
0.081913,3.9571
0.081925,10.8615
0.081946,4.0578
0.081957,15.0802
0.081973,1.6953
0.081981,14.2327
0.081989,2.5238
0.081999,9.0456
0.082011,2.639
0.082020,24.2673
0.082033,7.402
0.082048,19.0927
0.082071,3.072
0.082079,18.205
0.082087,2.211
0.082127,24.7163
0.082152,4.214
0.082187,31.9981
0.082212,5.1996
0.082246,22.0087
0.082310,4.9626
0.082337,26.3671
0.082372,5.5584
0.082502,19.8609
0.082647,4.7199
0.082655,45.4808
0.082681,14.5106
0.082704,34.7467
0.082712,8.5433
0.082802,27.4692
0.082878,5.9524
0.082889,20.5261
0.082897,4.2988
0.082917,13.7418
0.082946,40.7859
0.082963,14.0366
0.082978,5.2666
0.083056,13.6166
0.083120,1.6389
0.083132,16.273
0.083159,2.5614
0.083168,6.7423
0.083236,20.9016
0.083327,8.1959
0.083345,28.2588
0.083353,10.2076
0.083361,25.4294
0.083372,3.0416
0.083412,21.6333
0.083457,6.5011
0.083688,21.3689
0.083870,2.9856
0.083878,13.827
0.083886,5.1359
0.084151,17.9397
0.084212,1.4024
0.084217,10.2716
0.084226,28.9853
0.084234,5.2226
0.084246,21.891
0.084255,3.8734
0.084261,16.762
0.084266,2.8277
0.084317,20.3462
0.084342,5.3039
0.084355,20.0584
0.084364,4.0576
0.084391,22.5416
0.084408,1.5698
0.084431,22.8297
0.084451,8.5986
0.084467,26.1718
0.084502,6.9822
0.084519,23.4966
0.084535,8.7472
0.084583,22.2349
0.084636,7.9712
0.084676,25.0457
0.084745,2.103
0.084753,11.7939
0.084761,4.8816
0.084766,19.4562
0.084772,6.9962
0.084815,21.918
0.084897,1.4355
0.084961,13.4534
0.084989,2.913
0.085041,17.086
0.085117,6.1892
0.085135,23.6462
0.085149,4.8867
0.085160,25.37
0.085196,8.7373
0.085288,26.8168
0.085356,5.9357
0.085396,16.3034
0.085418,3.259
0.085424,7.9201
0.085436,26.5021
0.085463,8.1781
0.085566,21.1563
0.085658,2.0035
0.085690,15.4818
0.085712,6.1834
0.085720,23.5517
0.085728,4.1778
0.085738,18.6514
0.085753,7.6518
0.085780,19.5046
0.085804,2.2279
0.085817,25.6499
0.085837,2.951
0.085842,11.974
0.085848,0.5337
0.085856,15.9925
0.085864,4.1743
0.085910,16.7485
0.085957,4.4692
0.085962,0.8799
0.085970,12.5953
0.085978,3.4728
0.086011,20.2408
0.086033,4.7546
0.086048,15.588
0.086060,4.5904
0.086107,15.6241
0.086141,1.9727
0.086233,17.2987
0.086391,5.2488
0.086397,18.4873
0.086402,4.0087
0.086450,20.8094
0.086516,5.8358
0.086524,23.3462
0.086533,2.1639
0.086597,20.9759
0.086625,3.9305
0.086633,21.0897
0.086641,2.7604
0.086647,15.6707
0.086652,4.6993
0.086687,19.3986
0.086712,3.6915
0.086728,16.3375
0.086753,6.3553
0.086787,17.2433
0.086845,5.835
0.086870,27.9029
0.086886,8.8837
0.086894,21.2608
0.086902,1.7569
0.086918,14.0651
0.086929,4.5279
0.086943,18.71
0.086957,4.2155
0.086962,11.2541
0.086967,4.4298
0.087013,21.2747
0.087065,3.5317
0.087077,15.9834
0.087092,2.2244
0.087105,6.9338
0.087140,16.604
0.087179,3.0021
0.087207,16.8007
0.087269,6.4842
0.087283,2.6699
0.087341,16.1574
0.087380,6.4959
0.087386,2.2599
0.087394,12.2685
0.087402,3.6589
0.087435,14.2234
0.087489,2.4778
0.087521,21.5417
0.087565,8.0329
0.087571,1.6455
0.087591,23.392
0.087603,4.7395
0.087631,16.6516
0.087658,3.0676
0.087678,21.0072
0.087690,1.5139
0.087778,18.3758
0.087821,3.6293
0.087829,20.3241
0.087837,4.699
0.087859,19.9231
0.087878,4.7308
0.087890,15.6637
0.087902,4.709
0.087912,18.7633
0.087924,2.5185
0.088013,18.865
0.088079,6.4255
0.088183,17.8688
0.088228,5.1167
0.088259,20.9631
0.088285,4.1912
0.088375,16.4203
0.088446,1.5615
0.088470,16.1514
0.088503,5.9555
0.088583,13.8083
0.088620,2.9386
0.088643,19.2636
0.088668,1.8926
0.088677,16.5155
0.088688,5.0418
0.088740,20.9271
0.088766,4.0957
0.088837,17.481
0.088889,3.8297
0.088901,10.8007
0.088913,33.0369
0.088929,10.857
0.088963,30.5572
0.088973,3.1248
0.089002,16.5595
0.089038,2.9978
0.089058,13.052
0.089082,2.7741
0.089087,0.8245
0.089092,4.266
0.089172,15.9271
0.089228,1.0437
0.089245,14.4915
0.089261,4.7548
0.089286,12.5315
0.089342,29.6641
0.089368,12.5518
0.089397,5.214
0.089446,17.6058
0.089560,2.5978
0.089572,9.2211
0.089582,1.929
0.089609,11.4048
0.089625,3.3144
0.089678,11.7302
0.089717,26.5642
0.089734,4.2915
0.089739,14.2794
0.089745,2.6193
0.089750,10.3007
0.089755,26.7657
0.089764,9.9377
0.089772,3.7681
0.089797,20.9832
0.089826,3.0672
0.089846,20.2042
0.089870,7.2676
0.089875,30.3005
0.089922,12.41
0.089940,4.1019
0.090004,15.0178
0.090082,6.0043
0.090103,20.6821
0.090120,0.4687
0.090166,19.7821
0.090196,2.0754
0.090226,21.7314
0.090239,1.3448
0.090276,18.8079
0.090323,5.6604
0.090443,15.2003
0.090484,3.2839
0.090489,10.5733
0.090495,2.9832
0.090508,11.3841
0.090522,3.8669
0.090552,22.4347
0.090582,4.5319
0.090606,17.5895
0.090630,1.1877
0.090642,3.7654
0.090686,27.5484
0.090707,5.2248
0.090738,20.5994
0.090766,8.3731
0.090795,19.3028
0.090818,3.7432
0.090833,24.9217
0.090842,2.3997
0.090887,17.5534
0.090924,0.8831
0.090969,10.6163
0.090997,27.1444
0.091005,9.0884
0.091014,2.705
0.091032,13.252
0.091049,1.3263
0.091126,16.3013
0.091163,3.746
0.091183,15.6761
0.091212,3.2073
0.091275,18.2078
0.091337,3.5188
0.091369,19.3449
0.091386,2.42
0.091492,21.0583
0.091592,5.8718
0.091606,16.5981
0.091620,2.8378
0.091671,15.6838
0.091745,3.682
0.091757,16.6406
0.091766,4.1448
0.091788,13.7612
0.091804,2.818
0.091845,21.1321
0.091886,6.5051
0.091908,16.7219
0.091946,6.1153
0.091951,2.0901
0.091994,17.7191
0.092027,6.2561
0.092035,18.4688
0.092046,4.4495
0.092057,19.6085
0.092065,2.2998
0.092099,21.1955
0.092190,4.783
0.092240,17.2957
0.092288,3.6601
0.092336,22.8152
0.092359,6.3337
0.092367,19.5271
0.092375,5.5231
0.092442,19.1949
0.092484,8.0522
0.092489,22.5341
0.092495,4.7695
0.092508,25.3305
0.092530,9.2107
0.092543,3.3084
0.092603,17.7928
0.092630,4.5094
0.092643,27.3205
0.092663,6.5769
0.092688,21.8941
0.092772,7.4512
0.092839,20.3366
0.092891,3.3111
0.092899,25.7429
0.092908,3.9727
0.092957,19.8729
0.092989,5.4576
0.092995,1.6737
0.093008,26.7332
0.093022,1.9119
0.093123,13.8626
0.093247,4.0624
0.093280,21.9961
0.093338,8.4136
0.093370,2.0066
0.093386,22.5947
0.093413,3.153
0.093421,18.7098
0.093429,4.3631
0.093495,16.9722
0.093531,4.6331
0.093552,15.0294
0.093572,6.2952
0.093584,20.4023
0.093596,5.8286
0.093611,19.5754
0.093622,4.7151
0.093649,17.9196
0.093685,4.7493
0.093700,22.6667
0.093712,5.9396
0.093726,20.1345
0.093739,4.4276
0.093749,19.3648
0.093761,1.9767
0.093789,16.7763
0.093848,5.9926
0.093856,16.966
0.093882,6.64
0.093909,30.5009
0.093918,3.4851
0.093972,12.9284
0.093995,0.5534
0.094010,18.717
0.094027,1.1637
0.094077,14.9786
0.094125,6.0137
0.094177,20.7278
0.094255,2.2136
0.094269,22.6454
0.094293,9.8204
0.094320,23.6661
0.094336,6.4373
0.094357,16.4919
0.094386,1.7126
0.094416,7.8193
0.094475,19.1519
0.094511,4.9023
0.094553,21.6485
0.094576,5.8506
0.094654,17.6803
0.094726,5.652
0.094754,14.3511
0.094766,2.7859
0.094803,11.8916
0.094848,2.1118
0.094889,15.0618
0.094935,6.4035
0.094971,18.5542
0.095098,4.1298
0.095107,15.7852
0.095120,1.4589
0.095125,26.1544
0.095130,7.4553
0.095151,21.5143
0.095223,2.2386
0.095228,7.6634
0.095234,2.5754
0.095239,8.4922
0.095245,2.5752
0.095273,16.6881
0.095293,5.951
0.095302,17.6902
0.095310,4.4513
0.095323,14.3831
0.095340,2.8504
0.095364,22.9936
0.095383,8.0202
0.095410,21.9828
0.095435,1.9065
0.095448,8.7928
0.095462,2.9075
0.095486,14.78
0.095505,5.0268
0.095518,15.6055
0.095527,3.1517
0.095548,20.9149
0.095560,6.6449
0.095616,16.57
0.095658,5.2142
0.095678,17.711
0.095761,2.5409
0.095766,9.4991
0.095774,33.1414
0.095783,1.5437
0.095817,17.4273
0.095842,6.2327
0.095851,24.0526
0.095861,4.483
0.095872,11.964
0.095880,33.9409
0.095889,12.8225
0.095899,3.9959
0.095922,16.3507
0.095946,6.4927
0.095954,23.112
0.095962,7.0691
0.095984,17.5975
0.096000,3.6497
0.096082,15.0625
0.096234,1.6702
0.096269,20.3077
0.096299,6.3172
0.096304,19.5734
0.096310,2.3244
0.096335,19.0802
0.096364,3.6363
0.096451,16.1928
0.096549,2.2284
0.096562,16.979
0.096576,6.4414
0.096665,16.9735
0.096829,3.1919
0.096874,15.3122
0.096935,4.5316
0.096950,25.4225
0.096965,5.0153
0.097002,18.6866
0.097082,3.7457
0.097121,18.4739
0.097234,4.4867
0.097303,14.7523
