frequency,magnitude
0.081337,8.8558
0.081359,8.2519
0.081391,1.8477
0.081408,22.1496
0.081424,27.667
0.081446,14.9766
0.081467,6.4543
0.081489,16.5371
0.081511,25.8843
0.081533,13.4347
0.081560,28.4226
0.081571,4.5555
0.081582,6.5905
0.081592,15.1981
0.081603,30.9073
0.081620,9.0808
0.081652,9.9594
0.081663,10.9825
0.081668,7.9127
0.081696,36.9767
0.081701,32.8648
0.081707,5.1442
0.081728,14.7458
0.081750,15.2846
0.081755,5.071
0.081772,14.4228
0.081804,16.3469
0.081815,5.4002
0.081837,29.6957
0.081848,22.2916
0.081870,17.3887
0.081880,11.6636
0.081891,39.3602
0.081897,3.1701
0.081902,15.8458
0.081913,3.6174
0.081918,10.9728
0.081924,11.2976
0.081946,3.7588
0.081962,28.9266
0.081973,3.0904
0.081989,3.3633
0.082011,2.6354
0.082043,7.4009
0.082060,8.1956
0.082071,2.8674
0.082076,23.7378
0.082087,2.2894
0.082098,35.3636
0.082120,29.735
0.082141,22.4288
0.082163,13.3661
0.082196,22.7182
0.082201,43.9181
0.082212,4.9918
0.082234,13.3316
0.082239,6.3693
0.082261,17.5705
0.082299,31.9371
0.082326,22.7447
0.082337,14.9134
0.082370,8.0508
0.082375,3.6455
0.082380,17.878
0.082402,16.6188
0.082413,29.0607
0.082424,21.9302
0.082446,5.8136
0.082478,19.1958
0.082522,17.016
0.082543,20.1094
0.082587,19.2981
0.082620,25.3478
0.082647,4.9439
0.082652,44.8171
0.082668,18.227
0.082679,16.6131
0.082696,13.6527
0.082717,22.9464
0.082728,35.9202
0.082734,30.2258
0.082750,9.7942
0.082755,8.7506
0.082761,23.6474
0.082772,27.6755
0.082783,15.5895
0.082815,7.1459
0.082848,11.9906
0.082859,37.6599
0.082870,25.9121
0.082880,5.9214
0.082902,9.9784
0.082924,8.1239
0.082946,39.2305
0.082967,16.7479
0.082978,4.8672
0.083011,14.5905
0.083043,8.8783
0.083076,4.713
0.083120,3.515
0.083152,4.8341
0.083158,1.9797
0.083163,2.5243
0.083179,19.733
0.083185,13.1349
0.083196,32.6185
0.083217,8.9514
0.083228,4.0513
0.083234,6.7202
0.083239,11.2378
0.083250,18.0261
0.083255,21.2368
0.083261,22.1175
0.083304,28.1368
0.083326,4.9231
0.083337,6.0639
0.083359,25.2313
0.083370,1.6436
0.083391,19.4277
0.083424,9.0653
0.083446,29.1407
0.083457,8.0745
0.083489,13.5304
0.083533,20.8037
0.083554,5.3313
0.083587,18.6266
0.083630,16.0684
0.083674,15.5286
0.083717,19.1043
0.083761,7.9901
0.083777,11.1448
0.083783,8.1115
0.083815,8.5298
0.083848,25.9927
0.083875,7.7857
0.083902,11.3341
0.083924,21.7027
0.083946,16.647
0.083962,5.9439
0.083978,20.1968
0.084011,18.9164
0.084054,14.8352
0.084076,5.0108
0.084098,7.2531
0.084130,14.5125
0.084152,15.0593
0.084174,10.4525
0.084185,15.9051
0.084196,25.4948
0.084212,0.4665
0.084217,10.3033
0.084234,5.3837
0.084239,20.6112
0.084261,16.2867
0.084283,21.9602
0.084293,12.3661
0.084304,7.3149
0.084310,13.0219
0.084337,18.2882
0.084359,14.4915
0.084391,23.6183
0.084408,2.1608
0.084424,26.6678
0.084435,37.3019
0.084457,31.9018
0.084473,21.7653
0.084489,7.5678
0.084500,8.9915
0.084505,3.379
0.084511,7.2513
0.084522,17.9425
0.084565,12.7625
0.084571,34.6477
0.084576,15.4082
0.084587,23.4674
0.084598,9.7101
0.084603,11.9725
0.084609,14.2388
0.084641,9.814
0.084658,37.4614
0.084674,39.5297
0.084717,14.0895
0.084745,1.1974
0.084755,8.2612
0.084761,5.2438
0.084766,20.3617
0.084777,30.9744
0.084783,26.4735
0.084804,15.2181
0.084848,17.4211
0.084870,4.0667
0.084891,14.3049
0.084897,1.0411
0.084902,11.4441
0.084924,12.1062
0.084935,8.5273
0.084957,30.3331
0.084989,4.0902
0.085011,21.9472
0.085016,33.6158
0.085022,16.2015
0.085038,12.6221
0.085065,15.4378
0.085109,17.4424
0.085114,4.5954
0.085120,7.9829
0.085141,19.5955
0.085152,4.8384
0.085185,24.3961
0.085196,16.8748
0.085207,19.1728
0.085217,8.5423
0.085228,5.7448
0.085234,1.3445
0.085239,1.3823
0.085245,2.487
0.085255,13.3043
0.085261,29.0013
0.085266,41.1179
0.085288,8.361
0.085304,23.1428
0.085310,23.2931
0.085326,16.95
0.085342,35.7107
0.085353,6.0147
0.085359,6.8538
0.085370,9.6732
0.085391,19.6218
0.085418,4.3911
0.085446,20.5692
0.085478,37.5459
0.085500,8.1506
0.085522,7.9524
0.085560,6.4008
0.085576,16.8006
0.085598,18.8109
0.085609,15.7601
0.085620,13.5823
0.085641,25.2007
0.085652,14.5297
0.085658,0.7386
0.085663,12.0763
0.085679,3.5968
0.085685,8.4588
0.085696,16.5322
0.085707,22.1402
0.085717,24.4924
0.085728,3.4788
0.085750,2.787
0.085772,21.8642
0.085804,4.5525
0.085826,16.3374
0.085837,3.3419
0.085848,1.3051
0.085859,17.2174
0.085864,2.5754
0.085870,13.9953
0.085880,11.8292
0.085886,8.7729
0.085891,16.1616
0.085902,20.5469
0.085946,10.7694
0.085957,4.9264
0.085962,1.82
0.085967,5.652
0.085978,3.1024
0.085989,13.3203
0.086000,33.247
0.086005,22.3481
0.086022,18.8696
0.086043,9.4715
0.086060,6.475
0.086076,16.2441
0.086098,18.4158
0.086120,15.9083
0.086130,21.2182
0.086141,2.3212
0.086174,9.9497
0.086196,8.886
0.086207,10.5728
0.086217,6.15
0.086228,16.3573
0.086250,26.7611
0.086272,31.4056
0.086293,21.5933
0.086304,26.9051
0.086337,20.8699
0.086370,13.209
0.086391,4.218
0.086402,4.0973
0.086413,23.7726
0.086435,17.9041
0.086446,12.9355
0.086457,16.4415
0.086500,16.2244
0.086533,2.0311
0.086554,18.1221
0.086571,11.2844
0.086603,31.1064
0.086625,4.2794
0.086641,2.6995
0.086663,14.4389
0.086685,16.6832
0.086707,17.6321
0.086712,2.0049
0.086717,7.081
0.086739,21.4311
0.086750,6.9438
0.086772,9.7629
0.086810,8.7042
0.086842,5.5026
0.086848,6.5172
0.086859,29.9404
0.086870,32.0417
0.086880,26.6156
0.086891,22.9843
0.086902,3.7484
0.086929,5.9174
0.086946,22.6964
0.086957,4.2224
0.086989,9.1851
0.087011,37.5335
0.087033,31.1686
0.087065,3.0705
0.087092,1.4001
0.087109,4.903
0.087120,12.0306
0.087125,36.3954
0.087130,22.6756
0.087152,7.8555
0.087174,9.2879
0.087179,1.4949
0.087201,13.5515
0.087207,27.6282
0.087217,10.6959
0.087255,8.0374
0.087261,5.6427
0.087272,4.7636
0.087283,3.0727
0.087293,10.3831
0.087299,20.2442
0.087304,17.4744
0.087315,14.5237
0.087326,14.0158
0.087364,30.4936
0.087386,4.5568
0.087402,3.5614
0.087413,13.0129
0.087435,21.8114
0.087462,6.5213
0.087467,4.1155
0.087473,9.0714
0.087489,2.4222
0.087495,29.786
0.087500,26.1447
0.087516,11.1508
0.087533,19.2718
0.087554,17.2203
0.087565,5.6123
0.087571,2.673
0.087592,28.4558
0.087598,22.0698
0.087603,2.2388
0.087614,9.3346
0.087625,23.6093
0.087652,19.5822
0.087658,4.0095
0.087663,27.9131
0.087685,24.2578
0.087701,28.9408
0.087728,8.0091
0.087750,27.5924
0.087772,19.2098
0.087804,7.2373
0.087821,3.0406
0.087842,16.8955
0.087859,8.2908
0.087875,5.9565
0.087880,4.2703
0.087891,13.8587
0.087902,5.4396
0.087913,20.185
0.087946,17.8982
0.087967,26.565
0.087978,26.2331
0.088000,10.4918
0.088022,18.4157
0.088065,24.7782
0.088082,7.2011
0.088114,6.0893
0.088141,21.7504
0.088185,10.1597
0.088228,3.8267
0.088255,7.2111
0.088277,22.969
0.088288,2.3725
0.088304,21.1767
0.088337,13.0573
0.088348,11.44
0.088364,20.7627
0.088370,12.278
0.088375,6.0567
0.088402,21.9126
0.088446,2.64
0.088489,10.5912
0.088495,2.8125
0.088500,10.4929
0.088511,2.5612
0.088522,8.2275
0.088538,10.2996
0.088543,11.3707
0.088554,13.5667
0.088576,13.7647
0.088620,2.7911
0.088652,7.6215
0.088668,2.3431
0.088685,6.3942
0.088717,10.3344
0.088739,32.3201
0.088761,25.5421
0.088766,4.2926
0.088772,11.475
0.088788,12.54
0.088793,16.9696
0.088815,22.6085
0.088859,11.9045
0.088880,18.5348
0.088891,3.1916
0.088913,32.9259
0.088935,10.0659
0.088957,20.0327
0.088967,35.5912
0.088973,3.0288
0.088989,13.9233
0.089000,15.7422
0.089022,14.6199
0.089043,15.7213
0.089065,7.0008
0.089082,3.7371
0.089087,0.2703
0.089098,7.957
0.089109,14.3992
0.089114,28.2739
0.089120,24.3425
0.089163,21.6952
0.089185,7.1944
0.089207,14.3838
0.089217,12.5303
0.089228,2.5093
0.089255,22.0024
0.089293,6.8524
0.089326,32.583
0.089332,44.3576
0.089337,20.0033
0.089359,8.1246
0.089380,11.4385
0.089386,8.8907
0.089413,8.7576
0.089446,24.4499
0.089462,48.3442
0.089478,6.9057
0.089489,16.7728
0.089511,13.4893
0.089522,6.46
0.089560,4.3789
0.089598,5.0033
0.089625,3.588
0.089641,4.1948
0.089663,14.4202
0.089685,17.2241
0.089690,26.6338
0.089707,21.868
0.089734,2.8002
0.089745,4.6932
0.089755,25.9547
0.089772,3.2477
0.089793,31.6051
0.089799,48.0457
0.089804,14.796
0.089837,18.2733
0.089870,8.0413
0.089891,23.3926
0.089913,5.7741
0.089935,9.6965
0.089951,16.488
0.089967,7.3696
0.089984,21.6111
0.089989,26.1972
0.090000,13.8323
0.090022,27.8187
0.090043,7.0409
0.090076,18.9384
0.090082,5.251
0.090087,23.2059
0.090120,1.5988
0.090130,29.3879
0.090152,18.1962
0.090174,16.1409
0.090196,2.6339
0.090217,19.9095
0.090234,26.24
0.090250,14.5933
0.090261,28.0515
0.090266,9.0122
0.090272,13.3336
0.090283,12.6741
0.090310,9.7305
0.090315,3.4596
0.090326,4.9552
0.090337,5.9599
0.090348,17.5006
0.090359,27.0995
0.090370,16.8563
0.090380,25.853
0.090391,19.4466
0.090402,4.2388
0.090413,7.3201
0.090435,30.1521
0.090467,4.5916
0.090484,3.5145
0.090495,2.2402
0.090505,10.2602
0.090522,2.4141
0.090533,25.9721
0.090538,33.2886
0.090543,28.6396
0.090554,7.8543
0.090560,7.1288
0.090565,11.6277
0.090598,14.206
0.090609,20.9494
0.090630,1.5202
0.090636,3.8155
0.090641,6.7863
0.090647,3.7792
0.090652,3.5781
0.090658,17.7068
0.090663,29.5873
0.090668,24.8
0.090674,8.0036
0.090707,5.6487
0.090728,12.4388
0.090745,17.9596
0.090772,10.8552
0.090804,28.2797
0.090815,5.0562
0.090821,3.2028
0.090837,28.3876
0.090848,17.2758
0.090864,19.719
0.090891,19.3878
0.090902,31.6599
0.090913,16.2894
0.090924,3.8988
0.090929,8.1482
0.090935,12.1892
0.090946,16.4592
0.090967,27.0705
0.090973,30.8128
0.091000,25.0167
0.091011,3.0486
0.091016,3.263
0.091033,6.2029
0.091038,13.3365
0.091043,14.327
0.091049,1.4201
0.091054,18.702
0.091071,26.3592
0.091087,18.3131
0.091114,26.0574
0.091152,23.0527
0.091179,9.4565
0.091196,19.7041
0.091212,3.2367
0.091234,13.8989
0.091250,21.1529
0.091293,9.1565
0.091326,6.4501
0.091337,3.6409
0.091348,27.6986
0.091380,17.9197
0.091402,7.532
0.091435,8.4891
0.091457,7.5587
0.091467,43.8182
0.091500,5.1165
0.091511,7.2469
0.091543,10.6808
0.091565,9.6778
0.091587,19.5533
0.091620,2.2056
0.091658,8.0316
0.091674,15.3878
0.091717,12.9762
0.091745,3.4885
0.091783,14.9116
0.091804,3.4291
0.091826,13.8447
0.091859,15.0396
0.091870,41.6648
0.091891,16.2905
0.091924,16.2396
0.091946,7.5721
0.091951,3.0763
0.091957,10.9044
0.091973,8.7509
0.091978,19.1926
0.091989,13.9043
0.092000,5.8366
0.092033,18.9175
0.092065,3.1239
0.092076,27.5897
0.092087,8.8858
0.092109,20.0647
0.092141,11.5339
0.092163,29.6779
0.092185,15.2653
0.092190,4.9434
0.092196,8.8696
0.092228,21.4448
0.092266,5.8572
0.092293,27.8768
0.092310,19.0376
0.092315,8.8355
0.092348,24.7998
0.092375,3.9707
0.092391,17.2428
0.092402,16.9852
0.092435,24.1651
0.092467,8.2196
0.092489,23.9595
0.092511,24.83
0.092522,10.4518
0.092527,7.6193
0.092533,6.1211
0.092543,2.7183
0.092554,8.4292
0.092587,14.6773
0.092598,17.1831
0.092609,6.1998
0.092641,44.7548
0.092685,15.2425
0.092717,17.4578
0.092750,15.0386
0.092755,27.5101
0.092761,23.9331
0.092783,25.3346
0.092793,8.5039
0.092804,14.6531
0.092848,12.5397
0.092864,26.7584
0.092880,24.1363
0.092908,2.9523
0.092924,29.1626
0.092935,13.3803
0.092962,42.3198
0.092989,6.2354
0.092995,1.4264
0.093011,20.8491
0.093022,1.6022
0.093033,18.7005
0.093054,12.6756
0.093076,13.8078
0.093098,10.5391
0.093120,6.6653
0.093152,17.7704
0.093185,14.3683
0.093228,15.5229
0.093245,2.0197
0.093255,3.5434
0.093266,16.121
0.093272,23.528
0.093283,37.0931
0.093304,7.8796
0.093321,9.3209
0.093326,2.9543
0.093342,2.4589
0.093353,4.6213
0.093364,9.1148
0.093375,24.8061
0.093391,15.1964
0.093402,27.8462
0.093429,5.3559
0.093451,48.4551
0.093457,16.7304
0.093478,23.8956
0.093500,26.5102
0.093511,7.7972
0.093533,2.4283
0.093554,19.1141
0.093576,4.9883
0.093587,15.178
0.093598,4.696
0.093609,19.3219
0.093630,19.9673
0.093647,20.8139
0.093652,24.0923
0.093685,5.5209
0.093717,20.2007
0.093739,4.7655
0.093750,28.0574
0.093761,1.7691
0.093783,11.7717
0.093804,16.1828
0.093826,16.3536
0.093848,6.9559
0.093875,5.1207
0.093891,2.6243
0.093908,46.5408
0.093913,21.7055
0.093924,14.1873
0.093935,13.6678
0.093946,7.5049
0.093967,16.0565
0.093989,9.5731
0.093995,0.8148
0.094000,18.6395
0.094022,15.8294
0.094038,5.8678
0.094060,18.9368
0.094076,16.3926
0.094098,15.9045
0.094120,27.4009
0.094141,28.9933
0.094147,24.9705
0.094163,18.0971
0.094168,7.7503
0.094174,26.9767
0.094207,8.8102
0.094250,13.3735
0.094255,2.585
0.094261,16.7885
0.094277,26.9267
0.094283,7.509
0.094293,7.0482
0.094299,10.3657
0.094304,6.5829
0.094315,32.1112
0.094321,28.0162
0.094332,4.909
0.094342,6.1176
0.094364,21.6223
0.094380,7.1655
0.094386,2.9818
0.094391,8.5099
0.094408,17.9595
0.094413,10.9525
0.094429,5.2735
0.094435,5.3276
0.094446,18.8167
0.094457,20.9646
0.094467,33.8533
0.094478,22.7602
0.094511,3.653
0.094554,12.564
0.094576,4.9153
0.094609,21.7541
0.094641,13.4621
0.094685,15.6718
0.094717,2.51
0.094728,9.7837
0.094745,19.8894
0.094761,10.1629
0.094772,14.3058
0.094804,16.7306
0.094826,6.2492
0.094848,1.4393
0.094880,16.0025
0.094902,17.8337
0.094935,7.0909
0.094962,6.8502
0.094978,15.0106
0.095000,7.1739
0.095011,3.5602
0.095033,34.3683
0.095065,5.3528
0.095098,4.2692
0.095109,19.2341
0.095120,2.8054
0.095136,29.4579
0.095163,25.2761
0.095185,10.9029
0.095223,2.3893
0.095234,1.0887
0.095250,20.3225
0.095261,6.8815
0.095272,20.5555
0.095293,4.7277
0.095310,5.2071
0.095337,5.1097
0.095359,5.7395
0.095370,31.5929
0.095391,23.9413
0.095424,25.4159
0.095446,2.5172
0.095457,11.2487
0.095462,3.1438
0.095467,9.484
0.095478,14.4239
0.095489,18.0358
0.095522,10.2256
0.095554,17.2117
0.095565,10.4218
0.095587,26.3849
0.095603,7.2825
0.095620,7.1102
0.095652,18.8857
0.095674,26.9791
0.095690,17.5379
0.095696,8.707
0.095701,5.8917
0.095728,8.3579
0.095750,23.6348
0.095761,3.6431
0.095783,1.9129
0.095815,8.9734
0.095837,21.2549
0.095848,31.1587
0.095859,2.403
0.095870,7.7032
0.095880,34.3162
0.095886,12.3675
0.095891,13.8251
0.095902,4.8418
0.095924,19.0668
0.095935,19.2156
0.095946,7.0004
0.095989,11.7669
0.096000,4.105
0.096011,4.6204
0.096043,21.8154
0.096065,18.3025
0.096087,30.3527
0.096103,5.6266
0.096141,19.5107
0.096174,5.9073
0.096217,35.3094
0.096234,3.7675
0.096250,11.5459
0.096283,14.089
0.096304,18.1473
0.096310,3.2615
0.096326,7.3278
0.096337,24.656
0.096359,18.8461
0.096364,3.643
0.096380,27.735
0.096413,10.8963
0.096446,6.9845
0.096478,7.6906
0.096522,12.1092
0.096549,3.362
0.096565,16.663
0.096576,5.1459
0.096620,7.0231
0.096652,33.4793
0.096668,3.9756
0.096685,19.9842
0.096696,12.9799
0.096712,7.0861
0.096723,2.6125
0.096745,20.5743
0.096761,17.4184
0.096793,13.5151
0.096826,2.8464
0.096832,1.7473
0.096848,10.1477
0.096859,15.5322
0.096880,15.4105
0.096902,6.7349
0.096918,36.8843
0.096935,5.0947
0.096962,5.5671
0.096967,3.8332
0.096978,28.4326
0.096989,14.211
0.097011,29.0418
0.097027,12.1057
0.097065,9.1251
0.097087,10.9126
0.097098,31.6974
0.097109,8.1468
0.097125,21.0445
0.097152,8.4386
0.097168,8.8682
0.097179,34.5774
0.097207,12.1926
0.097234,4.8485
0.097255,16.9312
0.097293,10.1453
0.097326,15.2785
0.097337,0.839
0.097342,3.9302
0.097348,6.8115
0.097353,23.6647
0.097359,7.4923
0.097364,19.2893
0.097370,7.8861
0.097391,7.718
0.097402,7.6094
0.097435,6.2482
0.097467,16.3134
0.097489,13.7926
0.097505,29.4905
0.097511,10.9135
0.097527,8.9444
0.097538,6.8843
0.097543,8.9065
0.097554,7.13
0.097560,29.687
0.097565,25.2669
0.097582,5.2985
0.097598,32.8224
0.097609,34.6589
0.097630,8.2542
0.097652,30.3573
0.097668,10.5772
0.097674,9.0969
0.097707,11.1474
0.097728,2.3007
0.097739,23.81
0.097755,8.0348
0.097761,10.6879
0.097772,6.9348
0.097783,8.5242
0.097804,25.2174
0.097837,26.5147
0.097880,12.0263
0.097902,33.3842
0.097918,3.8893
0.097935,10.7887
0.097946,10.6258
0.097962,6.7888
0.097967,9.0744
0.097989,21.4928
0.098022,19.2176
0.098043,29.4316
0.098054,13.1574
0.098087,19.0386
0.098092,4.4138
0.098098,25.6169
0.098120,3.7069
0.098130,24.6674
0.098136,28.8961
0.098152,16.1557
0.098163,5.6129
0.098168,8.7687
0.098174,19.0367
0.098179,34.2202
0.098185,11.9087
0.098196,22.658
0.098207,18.6988
0.098239,7.8386
0.098272,32.2299
0.098293,14.6704
0.098310,13.9916
0.098315,10.2707
0.098348,24.3092
0.098359,23.3628
0.098402,13.1451
0.098435,1.992
0.098457,24.8149
0.098500,18.983
0.098516,4.0483
0.098533,6.8322
0.098565,12.7526
0.098582,23.2456
0.098592,3.4167
0.098603,4.3323
0.098614,11.6095
0.098620,2.9535
0.098630,6.8587
0.098652,17.1659
0.098663,0.9398
0.098674,15.0131
0.098690,29.5763
0.098696,11.9463
0.098701,9.6697
0.098707,17.3456
0.098717,3.2367
0.098739,19.3584
0.098755,22.2199
0.098761,34.0936
0.098772,24.7819
0.098804,11.5248
0.098837,24.9763
0.098875,4.9954
0.098908,4.2178
0.098929,41.1731
0.098946,20.5882
0.098951,1.7681
0.098957,4.6665
0.098967,15.3276
0.098973,26.4472
0.098978,12.981
0.099000,9.1402
0.099022,18.3229
0.099054,6.0877
0.099087,13.713
0.099109,4.5616
0.099152,10.653
0.099163,6.2956
0.099174,29.6827
0.099185,26.1288
0.099196,23.9947
0.099239,9.1578
0.099250,9.4987
0.099272,9.3989
0.099283,2.4357
0.099293,25.6955
0.099315,15.149
0.099326,17.1508
0.099348,19.9208
0.099380,18.7599
0.099424,40.044
0.099457,27.9862
0.099467,5.4929
0.099478,32.6425
0.099500,7.9391
0.099522,8.8894
0.099543,18.6043
0.099565,13.7733
0.099587,22.7276
0.099609,22.682
0.099630,8.7652
0.099652,6.6176
0.099674,6.3786
0.099707,11.9791
0.099717,22.4649
0.099734,8.386
0.099761,3.2632
0.099783,21.0742
0.099804,3.1424
0.099815,5.607
0.099832,21.3003
0.099837,16.962
0.099842,6.7216
0.099853,3.5743
0.099859,48.6707
0.099864,46.8911
0.099870,3.4624
0.099875,17.6923
0.099880,12.2405
0.099891,17.0054
0.099902,16.4982
0.099935,24.9806
0.099967,5.7632
0.099989,22.7695
0.100011,7.4987
0.100038,4.5789
0.100065,3.9585
0.100071,1.6845
0.100076,5.4891
0.100092,14.4806
0.100098,5.2595
0.100103,9.0402
0.100109,8.7177
0.100114,0.7002
0.100136,11.7915
0.100152,3.874
0.100168,23.4392
0.100185,3.1706
0.100228,8.8258
0.100272,6.7574
0.100288,3.2472
0.100293,1.0708
0.100315,29.7912
0.100326,13.0255
0.100337,26.4101
0.100359,10.6131
0.100391,10.2817
0.100402,9.6142
0.100418,37.9387
0.100424,17.7734
0.100446,7.4721
0.100451,3.1476
0.100457,8.1418
0.100489,8.7804
0.100505,25.0083
0.100522,12.4427
0.100533,9.8293
0.100576,22.1448
0.100592,6.8876
0.100598,4.1052
0.100609,8.6793
0.100630,15.2407
0.100652,11.7472
0.100674,23.9954
0.100685,17.0081
0.100717,24.2583
0.100739,21.9394
0.100761,8.6722
0.100772,5.4447
0.100793,11.7706
0.100810,0.4911
0.100826,16.7567
0.100837,30.079
0.100853,1.3837
0.100870,28.1142
0.100880,19.4696
0.100902,7.3069
0.100924,21.3167
0.100946,8.7196
0.100957,1.5063
0.100967,32.5439
0.100978,9.8712
0.100989,20.3494
0.101000,32.8601
0.101022,12.5472
0.101033,5.4506
0.101054,2.2367
0.101065,19.14
0.101076,15.4265
0.101087,23.0933
0.101109,15.223
0.101130,1.2423
0.101136,2.4486
0.101141,4.6765
0.101163,14.668
0.101174,19.2881
0.101196,18.4896
0.101207,2.9862
0.101217,10.746
0.101250,2.2376
0.101272,16.1005
0.101277,32.0715
0.101293,2.5963
0.101326,23.75
0.101342,5.1899
0.101359,9.4831
0.101370,11.1751
0.101413,7.9602
0.101446,5.1777
0.101478,10.2523
0.101500,26.4021
0.101516,23.1234
0.101533,8.7691
0.101554,27.0188
0.101576,33.0625
0.101609,28.8932
0.101630,8.1139
0.101668,20.8704
0.101685,6.8509
0.101696,5.3659
0.101707,37.0319
0.101723,1.1537
0.101728,16.5549
0.101745,37.0242
0.101750,40.2547
0.101761,10.7098
0.101772,10.8277
0.101788,4.366
0.101804,20.1185
0.101832,4.8956
0.101848,18.4985
0.101859,27.6729
0.101870,7.1512
0.101886,7.3112
0.101918,24.2819
0.101935,20.84
0.101940,2.3198
0.101962,10.3491
0.101978,8.4625
0.102022,14.6821
0.102043,25.7272
0.102087,8.271
0.102098,5.7221
0.102109,4.6898
0.102130,3.3622
0.102141,24.4126
0.102152,18.9294
0.102168,4.1044
0.102185,14.2943
0.102196,19.7847
0.102223,7.7036
0.102250,19.4752
0.102255,7.3637
0.102272,17.0703
0.102293,2.0135
0.102315,11.3913
0.102342,20.0743
0.102359,8.99
0.102380,23.4116
0.102408,10.6734
0.102424,2.1692
0.102446,22.6433
0.102478,24.5331
0.102500,13.3377
0.102522,24.7691
0.102543,36.6934
0.102565,18.05
0.102609,8.4159
0.102652,21.2613
0.102674,5.0824
0.102685,6.3315
0.102690,4.2989
0.102701,24.9729
0.102707,19.0019
0.102712,18.5494
0.102717,8.2112
0.102739,7.5703
0.102783,13.9523
0.102815,21.815
0.102848,7.7991
0.102859,13.7815
0.102880,15.7818
0.102886,22.8596
0.102902,9.8427
0.102935,12.619
0.102946,8.0474
0.102951,3.6921
0.102962,18.822
0.102967,20.6872
0.102973,24.4734
0.102984,3.2279
0.103005,27.1618
0.103022,21.411
0.103043,8.3395
0.103060,45.719
0.103076,3.6197
0.103082,11.6076
0.103109,17.7917
0.103152,23.5836
0.103158,26.368
0.103163,35.2247
0.103196,10.0102
0.103217,33.115
0.103239,6.2675
0.103250,5.1704
0.103261,18.739
0.103272,40.5927
0.103283,9.1977
0.103304,6.7118
0.103315,24.9702
0.103321,26.0529
0.103337,7.9734
0.103359,33.2238
0.103386,9.3424
0.103424,32.2164
0.103446,21.5478
0.103457,15.0192
0.103489,24.8772
0.103522,25.4323
0.103538,3.6373
0.103554,11.1049
0.103587,15.5584
0.103598,15.5416
0.103630,15.433
0.103641,16.607
0.103658,4.6218
0.103674,28.8659
0.103685,25.3217
0.103707,4.5859
0.103717,8.8843
0.103723,1.9141
0.103728,6.1381
0.103739,17.8562
0.103750,5.3339
0.103761,16.3731
0.103772,29.6882
0.103815,5.4703
0.103859,9.1857
0.103864,4.5473
0.103870,3.9
0.103880,36.9524
0.103886,24.4259
0.103918,29.923
0.103924,3.096
0.103935,37.4768
0.103946,25.0137
0.103957,25.1935
0.103978,12.4385
0.103989,17.9104
0.103995,17.7523
0.104033,12.3719
0.104065,9.484
0.104076,1.6923
0.104087,17.6372
0.104120,14.9698
0.104130,9.7059
0.104141,5.3345
0.104163,5.1807
0.104179,40.5516
0.104185,35.0489
0.104196,21.4991
0.104217,13.889
0.104223,6.4544
0.104239,25.2492
0.104250,4.2797
0.104272,19.6809
0.104293,32.445
0.104310,5.3665
0.104332,21.5374
0.104337,12.7069
0.104342,6.1074
0.104359,7.1042
0.104380,13.72
0.104408,3.1005
0.104435,11.1678
0.104446,31.4464
0.104451,16.6833
0.104467,6.6163
0.104478,7.0641
0.104489,14.3845
0.104500,20.2851
0.104505,28.3995
0.104527,6.6628
0.104565,2.4972
0.104598,26.6906
0.104609,7.3722
0.104614,3.2781
0.104636,26.0512
0.104641,20.1433
0.104658,10.1209
0.104685,8.7603
0.104723,5.1354
0.104734,6.0499
0.104745,30.0145
0.104766,2.3273
0.104793,14.5495
0.104804,3.5295
0.104815,33.9711
0.104853,4.4932
0.104870,9.6227
0.104875,15.7594
0.104902,26.1557
0.104946,14.8093
0.104989,19.5713
0.105022,23.5125
0.105027,26.5686
0.105038,18.6356
0.105049,5.8435
0.105071,21.8771
0.105076,25.5442
0.105098,30.6889
0.105141,26.6854
0.105152,1.976
0.105163,19.0638
0.105185,3.8344
0.105196,13.2418
0.105207,46.6375
0.105228,13.6469
0.105239,9.7455
0.105255,15.5793
0.105272,28.9419
0.105277,3.0439
0.105283,3.7658
0.105315,19.3474
0.105348,19.2213
0.105386,3.6484
0.105413,5.5125
0.105435,14.832
0.105457,25.8384
0.105500,29.2774
0.105522,3.8977
0.105538,20.7422
0.105543,34.8457
0.105554,31.2863
0.105582,3.2704
0.105587,9.5954
0.105598,7.2067
0.105630,11.5753
0.105652,24.0702
0.105685,11.1229
0.105690,3.587
0.105696,14.6255
0.105701,2.7762
0.105707,18.6955
0.105712,9.3241
0.105717,15.6758
0.105723,16.6631
0.105728,19.6923
0.105755,3.7575
0.105777,18.3475
0.105793,14.8495
0.105837,12.9847
0.105842,2.427
0.105848,26.0859
0.105859,4.9127
0.105864,35.532
0.105870,14.026
0.105886,6.5816
0.105924,13.471
0.105946,15.8819
0.105989,3.6522
0.106011,32.7104
0.106016,34.7524
0.106043,14.4365
0.106049,4.4126
0.106054,21.873
0.106065,2.1986
0.106076,8.2257
0.106087,20.9013
0.106092,21.9447
0.106098,17.6969
0.106103,26.7441
0.106141,20.1687
0.106185,12.2886
0.106196,6.6395
0.106207,4.935
0.106217,31.3784
0.106234,22.4094
0.106245,10.0791
0.106283,23.7469
0.106299,5.5474
0.106304,6.0526
0.106315,22.6651
0.106326,15.3033
0.106337,16.8171
0.106342,6.6287
0.106370,17.1696
0.106402,17.3396
